method,model,language,project,func_name,id,side
cara,8B,java,oblac/jodd,UserSession.start,435,0.9723115563392639
cara,8B,java,oblac/jodd,AuthInterceptor.authenticateUserViaHttpSession,436,0.9926208257675171
cara,8B,java,oblac/jodd,AuthInterceptor.authenticateUserViaToken,437,0.9832553863525391
cara,8B,java,oblac/jodd,AuthInterceptor.authenticateUserViaBasicAuth,438,0.9754867553710938
cara,8B,java,oblac/jodd,ServletUtil.resolveAuthBearerToken,439,0.30204319953918457
cara,8B,java,oblac/jodd,WebApp.withActionConfig,440,0.9548579454421997
cara,8B,java,oblac/jodd,WebApp.configureDefaults,441,0.9842600226402283
cara,8B,java,oblac/jodd,ActionConfigManager.bindAnnotationConfig,442,0.9501290321350098
cara,8B,java,oblac/jodd,ActionConfigManager.registerNewActionConfiguration,443,0.9839044809341431
cara,8B,java,oblac/jodd,ActionConfigManager.lookup,444,0.9061431288719177
cara,8B,java,oblac/jodd,ActionConfigManager.with,445,0.9621692895889282
cara,8B,java,oblac/jodd,JsonResult.of,446,0.8898480534553528
cara,8B,java,oblac/jodd,TypeCache.createDefault,447,0.6960757374763489
cara,8B,java,oblac/jodd,DbOomQuery.preprocessSql,448,-0.43638309836387634
cara,8B,java,oblac/jodd,DbOomQuery.populateGeneratedKeys,449,0.9266737699508667
cara,8B,java,oblac/jodd,DbOom.connect,450,0.9328222274780273
cara,8B,java,oblac/jodd,TypeData.resolveRealName,451,0.9867231845855713
cara,8B,java,oblac/jodd,TypeData.resolveJsonName,452,0.9733681678771973
cara,8B,java,oblac/jodd,MailSession.setupSystemMailProperties,453,0.8807032704353333
cara,8B,java,oblac/jodd,BeanData.invokeInitMethods,454,0.9861076474189758
cara,8B,java,oblac/jodd,BeanData.callDestroyMethods,455,0.9151071310043335
cara,8B,java,oblac/jodd,BeanData.newBeanInstance,456,0.9845461845397949
cara,8B,java,oblac/jodd,BeanData.injectParams,457,0.9371307492256165
cara,8B,java,oblac/jodd,JoyMadvoc.printRoutes,458,0.7807232737541199
cara,8B,java,oblac/jodd,MethodWriter.endCurrentBasicBlockWithNoSuccessor,459,0.9235931634902954
cara,8B,java,oblac/jodd,MethodWriter.computeMethodInfoSize,460,-0.04730698838829994
cara,8B,java,oblac/jodd,MethodWriter.collectAttributePrototypes,461,0.9429463148117065
cara,8B,java,oblac/jodd,ByteVector.enlarge,462,0.9693106412887573
cara,8B,java,oblac/jodd,ClassReader.readStream,463,-0.39988961815834045
cara,8B,java,oblac/jodd,ClassReader.readLabel,464,-0.28801214694976807
cara,8B,java,oblac/jodd,ClassReader.readTypeAnnotations,465,0.9441422820091248
cara,8B,java,oblac/jodd,ClassReader.getTypeAnnotationBytecodeOffset,466,0.9201092720031738
cara,8B,java,oblac/jodd,ClassReader.readParameterAnnotations,467,0.910781979560852
cara,8B,java,oblac/jodd,ClassReader.readElementValues,468,-0.25346311926841736
cara,8B,java,oblac/jodd,ClassReader.readVerificationTypeInfo,469,0.9386244416236877
cara,8B,java,oblac/jodd,CurrentFrame.execute,470,0.758863091468811
cara,8B,java,oblac/jodd,ClassWriter.toByteArray,471,0.8394744396209717
cara,8B,java,oblac/jodd,ClassWriter.getAttributePrototypes,472,-0.20756158232688904
cara,8B,java,oblac/jodd,Frame.getAbstractTypeFromApiFormat,473,0.931006669998169
cara,8B,java,oblac/jodd,Frame.setInputFrameFromApiFormat,474,0.13437485694885254
cara,8B,java,oblac/jodd,Handler.removeRange,475,0.6838832497596741
cara,8B,java,oblac/jodd,Handler.getExceptionTableLength,476,0.7643807530403137
cara,8B,java,oblac/jodd,MethodVisitor.visitParameter,477,0.9541974067687988
cara,8B,java,oblac/jodd,MethodVisitor.visitAnnotation,478,0.9784556031227112
cara,8B,java,oblac/jodd,MethodVisitor.visitTypeAnnotation,479,0.9921826720237732
cara,8B,java,oblac/jodd,MethodVisitor.visitParameterAnnotation,480,0.9603197574615479
cara,8B,java,oblac/jodd,MethodVisitor.visitTypeInsn,481,0.9786469340324402
cara,8B,java,oblac/jodd,MethodVisitor.visitFieldInsn,482,-0.1860249936580658
cara,8B,java,oblac/jodd,MethodVisitor.visitMethodInsn,483,-0.5747610926628113
cara,8B,java,oblac/jodd,MethodVisitor.visitInvokeDynamicInsn,484,-0.5491551160812378
cara,8B,java,oblac/jodd,MethodVisitor.visitJumpInsn,485,0.9285464286804199
cara,8B,java,oblac/jodd,MethodVisitor.visitTableSwitchInsn,486,0.9850477576255798
cara,8B,java,oblac/jodd,MethodVisitor.visitLookupSwitchInsn,487,0.6851666569709778
cara,8B,java,oblac/jodd,MethodVisitor.visitMultiANewArrayInsn,488,0.8439253568649292
cara,8B,java,oblac/jodd,MethodVisitor.visitTryCatchBlock,489,-0.22395969927310944
cara,8B,java,oblac/jodd,MethodVisitor.visitLocalVariable,490,0.9047336578369141
cara,8B,java,oblac/jodd,MethodVisitor.visitLocalVariableAnnotation,491,0.9690713882446289
cara,8B,java,oblac/jodd,MethodVisitor.visitLineNumber,492,0.3097474277019501
cara,8B,java,oblac/jodd,SymbolTable.copyBootstrapMethods,493,0.823802649974823
cara,8B,java,oblac/jodd,SymbolTable.setMajorVersionAndClassName,494,0.9425420165061951
cara,8B,java,oblac/jodd,SymbolTable.putBootstrapMethods,495,0.5811642408370972
cara,8B,java,oblac/jodd,SymbolTable.addConstant,496,0.07468654215335846
cara,8B,java,oblac/jodd,SymbolTable.addConstantMethodref,497,0.8186275362968445
cara,8B,java,oblac/jodd,SymbolTable.addConstantMemberReference,498,0.012684546411037445
cara,8B,java,oblac/jodd,SymbolTable.addConstantMemberReference,499,0.918664813041687
cara,8B,java,orientechnologies/orientdb,OBinarySerializerFactory.getObjectSerializer,500,0.9518986940383911
cara,8B,java,orientechnologies/orientdb,OBinarySerializerFactory.getObjectSerializer,501,0.9076103568077087
cara,8B,java,orientechnologies/orientdb,ODatabaseImport.processBrokenRids,502,0.7323309779167175
cara,8B,java,orientechnologies/orientdb,OCommandExecutorSQLCreateIndex.execute,503,0.5248309969902039
cara,8B,java,orientechnologies/orientdb,OCommandExecutorSQLInsert.execute,504,-0.803233802318573
cara,8B,java,orientechnologies/orientdb,OClientConnectionManager.connect,505,0.9572546482086182
cara,8B,java,orientechnologies/orientdb,OClientConnectionManager.connect,506,-0.11468082666397095
cara,8B,java,orientechnologies/orientdb,OClientConnectionManager.getConnection,507,0.9862027168273926
cara,8B,java,orientechnologies/orientdb,OClientConnectionManager.kill,508,0.9483299255371094
cara,8B,java,orientechnologies/orientdb,OClientConnectionManager.interrupt,509,0.8138920664787292
cara,8B,java,orientechnologies/orientdb,OClientConnectionManager.disconnect,510,0.11682523787021637
cara,8B,java,orientechnologies/orientdb,OClientConnectionManager.pushDistribCfg2Clients,511,0.8956649303436279
cara,8B,java,orientechnologies/orientdb,FrequencySketch.reset,512,0.966629147529602
cara,8B,java,orientechnologies/orientdb,FrequencySketch.indexOf,513,0.35191988945007324
cara,8B,java,orientechnologies/orientdb,FrequencySketch.spread,514,0.7638113498687744
cara,8B,java,orientechnologies/orientdb,StripedBuffer.advanceProbe,515,0.9572132229804993
cara,8B,java,orientechnologies/orientdb,Orient.initShutdownQueue,516,0.8401761054992676
cara,8B,java,orientechnologies/orientdb,Orient.getEngine,517,-0.6910656690597534
cara,8B,java,orientechnologies/orientdb,OClusterBasedStorageConfiguration.toStream,518,0.6919137835502625
cara,8B,java,orientechnologies/orientdb,OHttpResponse.compress,519,0.9192875623703003
cara,8B,java,orientechnologies/orientdb,OStorageRemote.command,520,0.9712493419647217
cara,8B,java,orientechnologies/orientdb,OStorageRemote.endRequest,521,0.9410432577133179
cara,8B,java,orientechnologies/orientdb,OStorageRemote.addHost,522,0.9242223501205444
cara,8B,java,orientechnologies/orientdb,OStorageRemote.beginRequest,523,0.9782276153564453
cara,8B,java,orientechnologies/orientdb,OStorageConfigurationImpl.load,524,0.9641569256782532
cara,8B,java,orientechnologies/orientdb,OStorageConfigurationImpl.toStream,525,0.9066887497901917
cara,8B,java,orientechnologies/orientdb,OSBTreeBucketSingleValue.getValue,526,0.9536261558532715
cara,8B,java,orientechnologies/orientdb,Bucket.getValues,527,0.8997936248779297
cara,8B,java,orientechnologies/orientdb,Bucket.getValues,528,0.8873570561408997
cara,8B,java,orientechnologies/orientdb,OIndexFullText.put,529,0.7614513039588928
cara,8B,java,orientechnologies/orientdb,OIndexFullText.remove,530,0.9292565584182739
cara,8B,java,orientechnologies/orientdb,OIndexManagerShared.createIndex,531,-0.40844109654426575
cara,8B,java,orientechnologies/orientdb,OIndexManagerShared.toStream,532,0.8926706910133362
cara,8B,java,orientechnologies/orientdb,ODatabaseDocumentAbstract.delete,533,0.9926027059555054
cara,8B,java,orientechnologies/orientdb,ODatabaseDocumentAbstract.callbackHooks,534,-0.31088167428970337
cara,8B,java,orientechnologies/orientdb,ODatabaseDocumentAbstract.delete,535,0.9509440660476685
cara,8B,java,orientechnologies/orientdb,ODatabaseDocumentAbstract.executeHideRecord,536,0.8859942555427551
cara,8B,java,orientechnologies/orientdb,ODatabaseDocumentAbstract.countView,537,0.908596932888031
cara,8B,java,orientechnologies/orientdb,ODatabaseDocumentAbstract.countClass,538,0.9368261098861694
cara,8B,java,orientechnologies/orientdb,ODatabaseDocumentAbstract.activateOnCurrentThread,539,0.8520843386650085
cara,8B,java,orientechnologies/orientdb,OSecurityShared.authenticate,540,-0.0501902736723423
cara,8B,java,orientechnologies/orientdb,OSecurityShared.createMetadata,541,-0.7518286108970642
cara,8B,java,orientechnologies/orientdb,OFileClassic.create,542,-0.5990087389945984
cara,8B,java,orientechnologies/orientdb,OFileClassic.checkRegions,543,0.8254297375679016
cara,8B,java,orientechnologies/orientdb,OFileClassic.replaceContentWith,544,0.898474395275116
cara,8B,java,orientechnologies/orientdb,ONodeManager.initReceiveMessages,545,0.9406670331954956
cara,8B,java,orientechnologies/orientdb,ONodeManager.initDiscoveryPing,546,0.6564134955406189
cara,8B,java,orientechnologies/orientdb,ONodeManager.initCheckDisconnect,547,0.67447429895401
cara,8B,java,orientechnologies/orientdb,ONodeManager.initCheckLeader,548,0.8401933312416077
cara,8B,java,orientechnologies/orientdb,ODistributedAbstractPlugin.executeOnLocalNode,549,-0.714415967464447
cara,8B,java,orientechnologies/orientdb,ODistributedAbstractPlugin.getNodesWithStatus,550,0.7965313792228699
cara,8B,java,orientechnologies/orientdb,ODistributedAbstractPlugin.installDatabaseFromNetwork,551,0.9872796535491943
cara,8B,java,orientechnologies/orientdb,OConflictResolverDatabaseRepairer.cancelRepairRecord,552,0.985429048538208
cara,8B,java,orientechnologies/orientdb,OConflictResolverDatabaseRepairer.enqueueRepairCluster,553,0.7838794589042664
cara,8B,java,orientechnologies/orientdb,ODistributedDatabaseImpl.processRequest,554,-0.4958075284957886
cara,8B,java,orientechnologies/orientdb,OAbstract2pcTask.getPartitionKey,555,-0.07455553859472275
cara,8B,java,orientechnologies/orientdb,OSequenceCached.nextWithNewCurrentValue,556,-0.1394878625869751
cara,8B,java,orientechnologies/orientdb,ScalableRWLock.addState,557,0.9611994624137878
cara,8B,java,orientechnologies/orientdb,OPrefixBTreeBucket.getValue,558,0.9038336277008057
cara,8B,java,orientechnologies/orientdb,OEmbeddedRidBag.swap,559,0.9119642972946167
cara,8B,java,orientechnologies/orientdb,ODatabaseDocumentRemote.executeReadRecord,560,-0.5424800515174866
cara,8B,java,orientechnologies/orientdb,OJson.toObjectDetermineType,561,0.8843833208084106
cara,8B,java,orientechnologies/orientdb,JPAHandler.characters,562,0.9584144353866577
cara,8B,java,orientechnologies/orientdb,OScriptExecutionPlan.executeFull,563,-0.5990104079246521
cara,8B,java,orientechnologies/orientdb,OObjectProxyMethodHandler.detach,564,0.8694635033607483
cara,8B,java,orientechnologies/orientdb,OObjectProxyMethodHandler.attach,565,0.9109852910041809
cara,8B,java,orientechnologies/orientdb,ONative.getOpenFilesLimit,566,0.121450275182724
cara,8B,java,orientechnologies/orientdb,SpatialQueryBuilderOverlap.build,567,-0.6585350632667542
cara,8B,java,orientechnologies/orientdb,OLuceneSpatialOperator.evaluateRecord,568,0.7856714725494385
cara,8B,java,orientechnologies/orientdb,OSelectExecutionPlanner.findPrefixes,569,0.9548619389533997
cara,8B,java,orientechnologies/orientdb,ORecordSerializerBinaryV1.getFieldSizeAndTypeFromCurrentPosition,570,0.8971160650253296
cara,8B,java,orientechnologies/orientdb,OSelectExecutionPlanner.requiresMultipleIndexLookups,571,0.22004516422748566
cara,8B,java,orientechnologies/orientdb,ORecordSerializerBinaryV0.getPositionsFromEmbeddedCollection,572,0.8212634325027466
cara,8B,java,orientechnologies/orientdb,OAtomicOperation.checkChangesFilledUpTo,573,0.8772922158241272
cara,8B,java,orientechnologies/orientdb,OExecutionPlanCache.get,574,-0.6954261064529419
cara,8B,java,orientechnologies/orientdb,ODatabaseDocumentEmbedded.executeDeleteRecord,575,0.07199496030807495
cara,8B,java,orientechnologies/orientdb,OPropertyEmbedded.setTypeInternal,576,0.2404012680053711
cara,8B,java,orientechnologies/orientdb,OHazelcastPlugin.initSystemDatabase,577,0.929932713508606
cara,8B,java,orientechnologies/orientdb,OReadersWriterSpinLock.tryAcquireReadLock,578,0.9709004759788513
cara,8B,java,orientechnologies/orientdb,OAbstractPaginatedStorage.handleJVMError,579,0.8240987062454224
cara,8B,java,orientechnologies/orientdb,OETLContext.printExceptionStackTrace,580,0.9912431240081787
cara,8B,java,orientechnologies/orientdb,OFileManager.buildJsonFromFile,581,0.9307041168212891
cara,8B,java,orientechnologies/orientdb,ODistributedResponseManagerImpl.collectResponse,582,-0.3665235936641693
cara,8B,java,orientechnologies/orientdb,ODistributedResponseManagerImpl.waitForSynchronousResponses,583,0.04171651601791382
cara,8B,java,orientechnologies/orientdb,ODistributedResponseManagerImpl.getMissingNodes,584,0.7962663769721985
cara,8B,java,orientechnologies/orientdb,ODistributedResponseManagerImpl.getConflictResponses,585,0.9812425374984741
cara,8B,java,orientechnologies/orientdb,ODistributedResponseManagerImpl.getBestResponsesGroup,586,0.8364930152893066
cara,8B,java,orientechnologies/orientdb,ODistributedResponseManagerImpl.computeQuorumResponse,587,0.9107731580734253
cara,8B,java,orientechnologies/orientdb,ODistributedResponseManagerImpl.getReceivedResponses,588,-0.41747570037841797
cara,8B,java,orientechnologies/orientdb,OETLJob.status,589,0.5330843925476074
cara,8B,java,orientechnologies/orientdb,OETLHandler.executeImport,590,-0.6134440898895264
cara,8B,java,orientechnologies/orientdb,OETLHandler.status,591,-0.22802408039569855
cara,8B,java,orientechnologies/orientdb,OWALSegmentCache.truncate,592,0.842051088809967
cara,8B,java,orientechnologies/orientdb,ODirtyManager.mergeSet,593,-0.3385932147502899
cara,8B,java,orientechnologies/orientdb,OAbstractPaginatedStorage.preallocateRids,594,-0.5873706340789795
cara,8B,java,orientechnologies/orientdb,OFileUtils.atomicMoveWithFallback,595,0.13423335552215576
cara,8B,java,orientechnologies/orientdb,OFileUtils.prepareForFileCreationOrReplacement,596,0.9031441807746887
cara,8B,java,orientechnologies/orientdb,OMicroTransaction.commit,597,-0.042151495814323425
cara,8B,java,orientechnologies/orientdb,OMicroTransaction.rollback,598,0.9705445170402527
cara,8B,java,orientechnologies/orientdb,OMicroTransaction.updateIdentityAfterRecordCommit,599,-0.2227858603000641
cara,8B,java,real-logic/aeron,ClusterMember.determineMember,600,-0.11788023263216019
cara,8B,java,real-logic/aeron,SamplesUtil.mapCounters,601,0.7213850021362305
cara,8B,java,real-logic/aeron,BacklogStat.snapshot,602,-0.35850659012794495
cara,8B,java,real-logic/aeron,CommonContext.requestDriverTermination,603,0.8917679786682129
cara,8B,java,real-logic/aeron,TerminateDriverFlyweight.tokenBuffer,604,0.7963958978652954
cara,8B,java,real-logic/aeron,RecordingLog.findLastTerm,605,0.8402842879295349
cara,8B,java,real-logic/aeron,SamplesUtil.mapExistingFileReadOnly,606,0.8090115189552307
cara,8B,java,real-logic/aeron,HeaderFlyweight.flagsToChars,607,0.8590071201324463
cara,8B,java,real-logic/aeron,Configuration.validateUnblockTimeout,608,0.37848007678985596
cara,8B,java,real-logic/aeron,ReplayMerge.close,609,0.282198429107666
cara,8B,java,real-logic/aeron,ReplayMerge.doWork,610,0.26866409182548523
cara,8B,java,real-logic/aeron,Configuration.validateSessionIdRange,611,0.985727071762085
cara,8B,java,real-logic/aeron,RecordingSubscriptionDescriptorPoller.reset,612,0.3493199050426483
cara,8B,java,real-logic/aeron,ArchiveProxy.listRecordingSubscriptions,613,0.9638781547546387
cara,8B,java,real-logic/aeron,ClusterMember.hasActiveQuorum,614,0.933952808380127
cara,8B,java,real-logic/aeron,ConcurrentPublication.offer,615,0.04771905764937401
cara,8B,java,real-logic/aeron,Publication.offer,616,0.7910968661308289
cara,8B,java,real-logic/aeron,ExclusivePublication.offer,617,0.07679103314876556
cara,8B,java,real-logic/aeron,ExclusiveTermAppender.appendUnfragmentedMessage,618,0.9402298927307129
cara,8B,java,real-logic/aeron,ArchiveProxy.truncateRecording,619,0.955507218837738
cara,8B,java,real-logic/aeron,ArchiveProxy.getStopPosition,620,0.8763947486877441
cara,8B,java,real-logic/aeron,AeronArchive.getStopPosition,621,0.8475651741027832
cara,8B,java,real-logic/aeron,RecordingLog.createRecoveryPlan,622,-0.6245172023773193
cara,8B,java,real-logic/aeron,ClusterMember.validateMemberEndpoints,623,0.9670770168304443
cara,8B,java,real-logic/aeron,ClusterMember.areSameEndpoints,624,0.34975433349609375
cara,8B,java,real-logic/aeron,ClusterMember.encodeAsString,625,0.9466227293014526
cara,8B,java,real-logic/aeron,ClusterMember.isNotDuplicateEndpoints,626,0.9660243391990662
cara,8B,java,real-logic/aeron,ClusterMember.findMemberIndex,627,0.9362479448318481
cara,8B,java,real-logic/aeron,ClusterMember.removeMember,628,0.9584029912948608
cara,8B,java,real-logic/aeron,ClusterMember.highMemberId,629,0.8928225040435791
cara,8B,java,real-logic/aeron,AeronCluster.offer,630,0.7081916928291321
cara,8B,java,real-logic/aeron,ChannelUri.initialPosition,631,0.243527352809906
cara,8B,java,real-logic/aeron,ClusterMember.compareLog,632,0.839798092842102
cara,8B,java,real-logic/aeron,ClusterMember.compareLog,633,0.46557772159576416
cara,8B,java,real-logic/aeron,ChannelUriStringBuilder.initialPosition,634,0.2792838215827942
cara,8B,java,real-logic/aeron,ChannelUri.channelTag,635,0.42097142338752747
cara,8B,java,real-logic/aeron,ChannelUri.entityTag,636,0.35140541195869446
cara,8B,java,real-logic/aeron,ChannelUri.getTag,637,0.500937819480896
cara,8B,java,real-logic/aeron,RecoveryState.getSnapshotRecordingId,638,0.8966280817985535
cara,8B,java,real-logic/aeron,UdpChannel.matchesTag,639,0.3762584924697876
cara,8B,java,real-logic/aeron,PublicationImage.addDestination,640,0.09987517446279526
cara,8B,java,real-logic/aeron,StreamStat.snapshot,641,-0.2948000133037567
cara,8B,java,real-logic/aeron,HeartbeatStatus.allocate,642,0.906440794467926
cara,8B,java,real-logic/aeron,ClusterMember.reset,643,0.4370800852775574
cara,8B,java,real-logic/aeron,ClusterMember.isQuorumCandidate,644,0.9738168120384216
cara,8B,java,real-logic/aeron,ClusterMember.isUnanimousCandidate,645,0.9665522575378418
cara,8B,java,real-logic/aeron,ArchiveProxy.tryConnect,646,0.7785503268241882
cara,8B,java,real-logic/aeron,ArchiveProxy.findLastMatchingRecording,647,0.049104418605566025
cara,8B,java,real-logic/aeron,AeronArchive.truncateRecording,648,0.9613490700721741
cara,8B,java,real-logic/aeron,ArchiveProxy.getRecordingPosition,649,0.9300652742385864
cara,8B,java,real-logic/aeron,AeronArchive.findLastMatchingRecording,650,-0.02034953236579895
cara,8B,java,real-logic/aeron,ServiceHeartbeat.allocate,651,0.8906176090240479
cara,8B,java,real-logic/aeron,ServiceHeartbeat.findCounterId,652,0.8378921151161194
cara,8B,java,real-logic/aeron,ClusterMember.hasWonVoteOnFullCount,653,0.9653584361076355
cara,8B,java,real-logic/aeron,ClusterMember.hasMajorityVote,654,0.9727301001548767
cara,8B,java,real-logic/aeron,ClusterMember.addMemberStatusPublications,655,-0.11661981791257858
cara,8B,java,real-logic/aeron,ClusterMember.closeMemberPublications,656,0.9421834945678711
cara,8B,java,real-logic/aeron,ClusterMember.resetLogPositions,657,0.9741657972335815
cara,8B,java,real-logic/aeron,ClusterMember.haveVotersReachedPosition,658,0.9346468448638916
cara,8B,java,real-logic/aeron,ChannelUriStringBuilder.linger,659,0.86867356300354
cara,8B,java,real-logic/aeron,RecordingLog.tombstoneEntry,660,0.8651242256164551
cara,8B,java,real-logic/aeron,ClusterMember.quorumPosition,661,0.7666032910346985
cara,8B,java,real-logic/aeron,ArchiveProxy.extendRecording,662,0.9389888048171997
cara,8B,java,real-logic/aeron,ChannelUri.addSessionId,663,0.9196431636810303
cara,8B,java,real-logic/aeron,ClusterNodeRole.findCounterId,664,0.9293910264968872
cara,8B,java,real-logic/aeron,RecordingPos.isActive,665,0.960330069065094
cara,8B,java,real-logic/aeron,RecordingLog.createRecoveryPlan,666,-0.7040883302688599
cara,8B,java,real-logic/aeron,RecoveryState.hasReplay,667,0.9895917177200317
cara,8B,java,real-logic/aeron,RecordingLog.reload,668,-0.05845440551638603
cara,8B,java,real-logic/aeron,RecoveryState.allocate,669,0.09637592732906342
cara,8B,java,real-logic/aeron,ClusteredServiceContainer.main,670,0.7239569425582886
cara,8B,java,real-logic/aeron,RecordingPos.findCounterIdByRecording,671,0.8538274765014648
cara,8B,java,real-logic/aeron,RecordingPos.findCounterIdBySession,672,0.8928673267364502
cara,8B,java,real-logic/aeron,ArchiveProxy.listRecording,673,0.5846607685089111
cara,8B,java,real-logic/aeron,ClusterControl.findControlToggle,674,0.8994688391685486
cara,8B,java,real-logic/aeron,RecordingLog.appendTerm,675,-0.05043762922286987
cara,8B,java,real-logic/aeron,RecordingLog.appendSnapshot,676,-0.06486137211322784
cara,8B,java,real-logic/aeron,RecordingLog.commitLogPosition,677,0.8329962491989136
cara,8B,java,real-logic/aeron,RecordingPos.getRecordingId,678,0.25917452573776245
cara,8B,java,real-logic/aeron,ArchiveProxy.stopReplay,679,0.9763662815093994
cara,8B,java,real-logic/aeron,AeronArchive.stopReplay,680,0.9782166481018066
cara,8B,java,real-logic/aeron,RecordingDescriptorPoller.reset,681,0.37259960174560547
cara,8B,java,real-logic/aeron,ClientSession.offer,682,0.801243782043457
cara,8B,java,real-logic/aeron,CounterMessageFlyweight.keyBuffer,683,0.854425311088562
cara,8B,java,real-logic/aeron,CounterMessageFlyweight.labelBuffer,684,0.8167198896408081
cara,8B,java,real-logic/aeron,ConcurrentPublication.offer,685,0.5278786420822144
cara,8B,java,real-logic/aeron,AeronCluster.close,686,0.31348738074302673
cara,8B,java,real-logic/aeron,StatusUtil.sendChannelStatus,687,0.5638414621353149
cara,8B,java,real-logic/aeron,StatusUtil.receiveChannelStatus,688,-0.16071198880672455
cara,8B,java,real-logic/aeron,LogBufferDescriptor.checkPageSize,689,0.8521941900253296
cara,8B,java,real-logic/aeron,Configuration.validatePageSize,690,0.8716692924499512
cara,8B,java,real-logic/aeron,LogBufferDescriptor.casRawTail,691,0.4163806140422821
cara,8B,java,real-logic/aeron,ExclusivePublication.offer,692,0.6071285605430603
cara,8B,java,real-logic/aeron,ExclusiveTermAppender.appendFragmentedMessage,693,0.1808944195508957
cara,8B,java,real-logic/aeron,DirectBufferVector.validateAndComputeLength,694,0.8473541140556335
cara,8B,java,real-logic/aeron,DirectBufferVector.reset,695,0.5248273611068726
cara,8B,java,real-logic/aeron,ClusteredMediaDriver.main,696,0.6127404570579529
cara,8B,java,real-logic/aeron,DirectBufferVector.validate,697,0.9565669298171997
cara,8B,java,real-logic/aeron,UdpChannel.description,698,0.6667092442512512
cara,8B,java,real-logic/aeron,Configuration.validateSocketBufferLengths,699,0.9581943154335022
cara,8B,java,spring-projects/spring-security,CurrentSecurityContextArgumentResolver.resolveArgument,700,-0.3995647728443146
cara,8B,java,spring-projects/spring-security,CurrentSecurityContextArgumentResolver.isInvalidType,701,0.964027464389801
cara,8B,java,spring-projects/spring-security,DefaultOAuth2AuthorizationRequestResolver.addPkceParameters,702,-0.1834910660982132
cara,8B,java,spring-projects/spring-security,JwtGrantedAuthoritiesConverter.convert,703,0.8705177903175354
cara,8B,java,spring-projects/spring-security,NimbusJwtDecoder.decode,704,0.06786759942770004
cara,8B,java,spring-projects/spring-security,HttpSecurity.oauth2Client,705,0.9603505730628967
cara,8B,java,spring-projects/spring-security,ActiveDirectoryLdapAuthenticationProvider.setContextEnvironmentProperties,706,0.987755537033081
cara,8B,java,spring-projects/spring-security,AbstractAuthenticationFilterConfigurer.updateAccessDefaults,707,0.8702178001403809
cara,8B,java,spring-projects/spring-security,ReactiveRemoteJWKSource.getJWKSet,708,0.3228355646133423
cara,8B,java,spring-projects/spring-security,AbstractAuthenticationTargetUrlRequestHandler.determineTargetUrl,709,0.17615123093128204
cara,8B,java,spring-projects/spring-security,SpringSecurityCoreVersion.getSpringVersion,710,-0.47778478264808655
cara,8B,java,spring-projects/spring-security,HttpSecurity.oauth2ResourceServer,711,0.9895366430282593
cara,8B,java,spring-projects/spring-security,OAuth2ClientConfigurer.clientRegistrationRepository,712,0.9181848764419556
cara,8B,java,spring-projects/spring-security,LdapShaPasswordEncoder.extractPrefix,713,0.07899412512779236
cara,8B,java,spring-projects/spring-security,MessageDigestPasswordEncoder.encode,714,0.9896971583366394
cara,8B,java,spring-projects/spring-security,MessageDigestPasswordEncoder.matches,715,0.41460955142974854
cara,8B,java,spring-projects/spring-security,DefaultLoginPageGeneratingFilter.setResolveHiddenInputs,716,0.7188274264335632
cara,8B,java,spring-projects/spring-security,ImplicitGrantConfigurer.clientRegistrationRepository,717,0.9390011429786682
cara,8B,java,spring-projects/spring-security,UserDetailsResourceFactoryBean.fromString,718,0.9376003742218018
cara,8B,java,spring-projects/spring-security,AclClassIdUtils.identifierFrom,719,0.8569812774658203
cara,8B,java,spring-projects/spring-security,Base64.getDecodabet,720,0.6373960375785828
cara,8B,java,spring-projects/spring-security,SecurityJackson2Modules.createWhitelistedDefaultTyping,721,0.965448260307312
cara,8B,java,spring-projects/spring-security,ServerWebExchangeMatchers.pathMatchers,722,0.46593040227890015
cara,8B,java,spring-projects/spring-security,ServerWebExchangeMatchers.anyExchange,723,-0.16545838117599487
cara,8B,java,spring-projects/spring-security,OAuth2LoginConfigurer.clientRegistrationRepository,724,0.952279806137085
cara,8B,java,spring-projects/spring-security,WebSecurityConfigurerAdapter.createSharedObjects,725,-0.6572083234786987
cara,8B,java,spring-projects/spring-security,Pbkdf2PasswordEncoder.matches,726,0.8918915390968323
cara,8B,java,spring-projects/spring-security,LazyCsrfTokenRepository.generateToken,727,0.3487139344215393
cara,8B,java,spring-projects/spring-security,AbstractPreAuthenticatedProcessingFilter.principalChanged,728,0.2787887752056122
cara,8B,java,spring-projects/spring-security,MethodSecurityMetadataSourceAdvisorRegistrar.registerBeanDefinitions,729,-0.44498780369758606
cara,8B,java,spring-projects/spring-security,OnCommittedResponseWrapper.checkContentLength,730,0.10199150443077087
cara,8B,java,spring-projects/spring-security,Encryptors.queryableText,731,-0.3740503489971161
cara,8B,java,spring-projects/spring-security,CipherUtils.newSecretKey,732,0.9108645915985107
cara,8B,java,spring-projects/spring-security,CipherUtils.newCipher,733,0.95160973072052
cara,8B,java,spring-projects/spring-security,CipherUtils.getParameterSpec,734,0.9440033435821533
cara,8B,java,spring-projects/spring-security,CipherUtils.initCipher,735,-0.5809262990951538
cara,8B,java,spring-projects/spring-security,CipherUtils.initCipher,736,0.9585539102554321
cara,8B,java,spring-projects/spring-security,EncodingUtils.concatenate,737,0.837424099445343
cara,8B,java,spring-projects/spring-security,EncodingUtils.subArray,738,0.2524864673614502
